Image file,Medium,Museum,Museum-based instance ID,Subset,Width,Height,Product size,Aspect ratio
437413.jpg,Polychromed wood,Metropolitan Museum of Art,49.7.36,train,3118.0,3709.0,11564662.0,0.8407
1986.68.jpeg,Polychromed wood,The Cleveland Museum of Art,1986.68,train,3915.0,6000.0,23490000.0,0.6525
545546.jpg,Polychromed wood,Metropolitan Museum of Art,14.3.18,train,2606.0,3887.0,10129522.0,0.6704
509.1915.jpeg,Polychromed wood,The Cleveland Museum of Art,509.1915,train,6394.0,4959.0,31707846.0,1.2894
452.1915.jpeg,Polychromed wood,The Cleveland Museum of Art,452.1915,val,5670.0,4621.0,26201070.0,1.227
436896.jpg,Polychromed wood,Metropolitan Museum of Art,89.15.19,val,2568.0,3875.0,9951000.0,0.6627
310694.jpg,Polychromed wood,Metropolitan Museum of Art,1978.412.250,val,850.0,656.0,557600.0,1.2957
436103.jpg,Polychromed wood,Metropolitan Museum of Art,32.100.53,val,3075.0,3709.0,11405175.0,0.8291
458995.jpg,Polychromed wood,Metropolitan Museum of Art,1975.1.55,val,1335.0,3887.0,5189145.0,0.3435
438378.jpg,Polychromed wood,Metropolitan Museum of Art,2005.331.6,val,2451.0,3240.0,7941240.0,0.7565
436557.jpg,Polychromed wood,Metropolitan Museum of Art,45.146.3,val,3810.0,2514.0,9578340.0,1.5155
436761.jpg,Polychromed wood,Metropolitan Museum of Art,1982.177.1–3,val,2268.0,3722.0,8441496.0,0.6093
10995.jpg,Polychromed wood,Metropolitan Museum of Art,1973.166.1,val,3811.0,2764.0,10533604.0,1.3788
1916.787.jpeg,Polychromed wood,The Cleveland Museum of Art,1916.787,val,5442.0,3822.0,20799324.0,1.4239
657683.jpg,Polychromed wood,Metropolitan Museum of Art,2014.448,val,3140.0,3879.0,12180060.0,0.8095
1958.33.jpeg,Polychromed wood,The Cleveland Museum of Art,1958.33,val,5376.0,3261.0,17531136.0,1.6486
436489.jpg,Polychromed wood,Metropolitan Museum of Art,49.7.7,val,2822.0,3722.0,10503484.0,0.7582
10155.jpg,Polychromed wood,Metropolitan Museum of Art,1979.490.4,val,3811.0,2802.0,10678422.0,1.3601
435803.jpg,Polychromed wood,Metropolitan Museum of Art,08.262,val,2762.0,3818.0,10545316.0,0.7234
554322.jpg,Polychromed wood,Metropolitan Museum of Art,12.181.281,val,2281.0,2468.0,5629508.0,0.9242
564828.jpg,Polychromed wood,Metropolitan Museum of Art,"1970.52.8a, b",val,1452.0,2041.0,2963532.0,0.7114
229398-77977.jpg,Polychromed wood,Los Angeles County Museum of Art,229398-77977,val,2630.0,3498.0,9199740.0,0.7519
435904.jpg,Polychromed wood,Metropolitan Museum of Art,49.107,val,3811.0,2569.0,9790459.0,1.4835
436757.jpg,Polychromed wood,Metropolitan Museum of Art,10.203.3,val,2382.0,3722.0,8865804.0,0.64
1946.282.jpeg,Polychromed wood,The Cleveland Museum of Art,1946.282,test,3650.0,6000.0,21900000.0,0.6083
544792.jpg,Polychromed wood,Metropolitan Museum of Art,12.182.24,test,2510.0,3410.0,8559100.0,0.7361
435809.jpg,Polychromed wood,Metropolitan Museum of Art,19.164,test,3811.0,2809.0,10705099.0,1.3567
437288.jpg,Polychromed wood,Metropolitan Museum of Art,39.42,test,1948.0,4000.0,7792000.0,0.48700000000000004
560983.jpg,Polychromed wood,Metropolitan Museum of Art,26.3.8,test,2667.0,4000.0,10668000.0,0.6667
435584.jpg,Polychromed wood,Metropolitan Museum of Art,06.1214,test,3909.0,1710.0,6684390.0,2.286
437514.jpg,Polychromed wood,Metropolitan Museum of Art,96.27,test,3809.0,2492.0,9492028.0,1.5285
437020.jpg,Polychromed wood,Metropolitan Museum of Art,27.231ab,test,2849.0,3722.0,10603978.0,0.7654
1994.106.jpeg,Polychromed wood,The Cleveland Museum of Art,1994.106,test,5000.0,3536.0,17680000.0,1.4140000000000001
550802.jpg,Polychromed wood,Metropolitan Museum of Art,"28.3.36a, b",test,2667.0,4000.0,10668000.0,0.6667
435682.jpg,Polychromed wood,Metropolitan Museum of Art,30.95.289,test,502.0,700.0,351400.0,0.7171
436818.jpg,Polychromed wood,Metropolitan Museum of Art,64.65.4,test,2721.0,3722.0,10127562.0,0.7311
564826.jpg,Polychromed wood,Metropolitan Museum of Art,1970.52.6,test,1675.0,1548.0,2592900.0,1.082
437612.jpg,Polychromed wood,Metropolitan Museum of Art,41.100.20,test,2268.0,3722.0,8441496.0,0.6093
1914.604.h.jpeg,Polychromed wood,The Cleveland Museum of Art,1914.604.h,test,3980.0,5157.0,20524860.0,0.7718
458990.jpg,Polychromed wood,Metropolitan Museum of Art,1975.1.50,test,3569.0,3850.0,13740650.0,0.927
437233.jpg,Polychromed wood,Metropolitan Museum of Art,29.100.198,test,3120.0,3709.0,11572080.0,0.8412
11737.jpg,Polychromed wood,Metropolitan Museum of Art,59.166,test,3811.0,2682.0,10221102.0,1.421
436497.jpg,Polychromed wood,Metropolitan Museum of Art,69.280.3,test,4000.0,3794.0,15176000.0,1.0543
435769.jpg,Polychromed wood,Metropolitan Museum of Art,11.73,test,3810.0,2924.0,11140440.0,1.3030000000000002
436472.jpg,Polychromed wood,Metropolitan Museum of Art,32.100.99,test,3022.0,3784.0,11435248.0,0.7986
437902.jpg,Polychromed wood,Metropolitan Museum of Art,87.15.39,test,3308.0,3945.0,13050060.0,0.8385
230317-146430.jpg,Polychromed wood,Los Angeles County Museum of Art,230317-146430,test,2571.0,2959.0,7607589.0,0.8689
1938.129.jpeg,Polychromed wood,The Cleveland Museum of Art,1938.129,test,3346.0,4050.0,13551300.0,0.8262
437290.jpg,Polychromed wood,Metropolitan Museum of Art,07.201,test,2784.0,3722.0,10362048.0,0.748
209222-17169.jpg,Polychromed wood,Los Angeles County Museum of Art,209222-17169,test,3049.0,2342.0,7140758.0,1.3019
437532.jpg,Polychromed wood,Metropolitan Museum of Art,1981.238,test,3090.0,3973.0,12276570.0,0.7777
212186-8128.jpg,Polychromed wood,Los Angeles County Museum of Art,212186-8128,test,4140.0,3904.0,16162560.0,1.0605
459131.jpg,Polychromed wood,Metropolitan Museum of Art,1975.1.7,test,3811.0,2499.0,9523689.0,1.525
436912.jpg,Polychromed wood,Metropolitan Museum of Art,65.14.4,test,2847.0,3722.0,10596534.0,0.7649
236686-379292.jpg,Polychromed wood,Los Angeles County Museum of Art,236686-379292,test,5501.0,7402.0,40718402.0,0.7432
437733.jpg,Polychromed wood,Metropolitan Museum of Art,41.190.27a–e,test,2974.0,4000.0,11896000.0,0.7435
436494.jpg,Polychromed wood,Metropolitan Museum of Art,32.100.80,test,3807.0,3108.0,11832156.0,1.2249
459041.jpg,Polychromed wood,Metropolitan Museum of Art,1975.1.99,test,2776.0,3718.0,10321168.0,0.7466
731590-146222.jpg,Polychromed wood,Los Angeles County Museum of Art,731590-146222,test,2423.0,3263.0,7906249.0,0.7426
1914.603.jpeg,Polychromed wood,The Cleveland Museum of Art,1914.603,test,3891.0,6000.0,23346000.0,0.6485
1977.128.jpeg,Polychromed wood,The Cleveland Museum of Art,1977.128,test,5408.0,3293.0,17808544.0,1.6423
436060.jpg,Polychromed wood,Metropolitan Museum of Art,25.110.37,test,3811.0,3025.0,11528275.0,1.2598
1975.3.jpeg,Polychromed wood,The Cleveland Museum of Art,1975.3,test,3285.0,6000.0,19710000.0,0.5475
437534.jpg,Polychromed wood,Metropolitan Museum of Art,42.187,test,3811.0,2248.0,8567128.0,1.6953
212163-8134.jpg,Polychromed wood,Los Angeles County Museum of Art,212163-8134,test,5580.0,3472.0,19373760.0,1.6071
544345.jpg,Polychromed wood,Metropolitan Museum of Art,26.3.237,test,704.0,784.0,551936.0,0.898
436195.jpg,Polychromed wood,Metropolitan Museum of Art,17.120.230,test,3915.0,2877.0,11263455.0,1.3608
561802.jpg,Polychromed wood,Metropolitan Museum of Art,26.3.154,test,1421.0,1927.0,2738267.0,0.7374
437190.jpg,Polychromed wood,Metropolitan Museum of Art,71.60,test,3811.0,2989.0,11391079.0,1.275
436498.jpg,Polychromed wood,Metropolitan Museum of Art,06.180,test,2895.0,4000.0,11580000.0,0.7238
1995.47.jpeg,Polychromed wood,The Cleveland Museum of Art,1995.47,test,5575.0,7235.0,40335125.0,0.7706
559932.jpg,Polychromed wood,Metropolitan Museum of Art,"28.3.38a, b",test,2667.0,4000.0,10668000.0,0.6667
1957.422.jpeg,Polychromed wood,The Cleveland Museum of Art,1957.422,test,5744.0,4292.0,24653248.0,1.3383
228247-11746.jpg,Polychromed wood,Los Angeles County Museum of Art,228247-11746,test,2121.0,2970.0,6299370.0,0.7141
551451.jpg,Faience,Metropolitan Museum of Art,11.215.92,train,1985.0,1417.0,2812745.0,1.4008
591106.jpg,Faience,Metropolitan Museum of Art,25.3.19.120,train,1333.0,2000.0,2666000.0,0.6665
587039.jpg,Faience,Metropolitan Museum of Art,30.3.28.11,train,2667.0,4000.0,10668000.0,0.6667
625891.jpg,Faience,Metropolitan Museum of Art,30.3.30.31,train,2667.0,4000.0,10668000.0,0.6667
556913.jpg,Faience,Metropolitan Museum of Art,15.3.879,train,2667.0,4000.0,10668000.0,0.6667
172919-28281.jpg,Faience,Los Angeles County Museum of Art,172919-28281,train,1618.0,1996.0,3229528.0,0.8106
625809.jpg,Faience,Metropolitan Museum of Art,30.3.27.55,train,2667.0,4000.0,10668000.0,0.6667
587038.jpg,Faience,Metropolitan Museum of Art,30.3.28.10,train,2667.0,4000.0,10668000.0,0.6667
590982.jpg,Faience,Metropolitan Museum of Art,25.3.19.7,train,1333.0,2000.0,2666000.0,0.6665
560858.jpg,Faience,Metropolitan Museum of Art,12.180.373,train,2406.0,2679.0,6445674.0,0.8981
590335.jpg,Faience,Metropolitan Museum of Art,26.3.164u,train,2667.0,4000.0,10668000.0,0.6667
544753.jpg,Faience,Metropolitan Museum of Art,26.7.989,train,4000.0,2995.0,11980000.0,1.3356
591050.jpg,Faience,Metropolitan Museum of Art,25.3.19.72,train,1333.0,2000.0,2666000.0,0.6665
324356.jpg,Faience,Metropolitan Museum of Art,56.81.24,train,4000.0,3000.0,12000000.0,1.3333
556916.jpg,Faience,Metropolitan Museum of Art,15.3.910,train,2667.0,4000.0,10668000.0,0.6667
623366.jpg,Faience,Metropolitan Museum of Art,25.3.20.74,train,2667.0,4000.0,10668000.0,0.6667
250528.jpg,Faience,Metropolitan Museum of Art,17.194.2396,train,4000.0,4000.0,16000000.0,1.0
549166.jpg,Faience,Metropolitan Museum of Art,35.3.86,train,3567.0,3567.0,12723489.0,1.0
553417.jpg,Faience,Metropolitan Museum of Art,26.7.150,train,810.0,873.0,707130.0,0.9278
591762.jpg,Faience,Metropolitan Museum of Art,25.3.19.145,train,2667.0,4000.0,10668000.0,0.6667
591104.jpg,Faience,Metropolitan Museum of Art,25.3.19.118,train,1333.0,2000.0,2666000.0,0.6665
545260.jpg,Faience,Metropolitan Museum of Art,22.1.420,train,3200.0,4000.0,12800000.0,0.8
250529.jpg,Faience,Metropolitan Museum of Art,17.194.2397,train,4000.0,4000.0,16000000.0,1.0
557975.jpg,Faience,Metropolitan Museum of Art,44.4.1,train,1835.0,2000.0,3670000.0,0.9175
551002.jpg,Faience,Metropolitan Museum of Art,1972.49,train,1500.0,2000.0,3000000.0,0.75
244671-50194.jpg,Faience,Los Angeles County Museum of Art,244671-50194,train,1332.0,2296.0,3058272.0,0.5801
544840.jpg,Faience,Metropolitan Museum of Art,30.8.29,train,1326.0,2000.0,2652000.0,0.6629999999999999
244511-50076.jpg,Faience,Los Angeles County Museum of Art,244511-50076,train,1889.0,3504.0,6619056.0,0.5391
623238.jpg,Faience,Metropolitan Museum of Art,25.3.20.22,train,2667.0,4000.0,10668000.0,0.6667
1950.370.a.jpeg,Faience,The Cleveland Museum of Art,1950.370.a,train,6000.0,7541.0,45246000.0,0.7957
244668-50238.jpg,Faience,Los Angeles County Museum of Art,244668-50238,train,2282.0,1491.0,3402462.0,1.5305
244694-50252.jpg,Faience,Los Angeles County Museum of Art,244694-50252,train,1476.0,1792.0,2644992.0,0.8237
551521.jpg,Faience,Metropolitan Museum of Art,11.215.229,train,4000.0,3200.0,12800000.0,1.25
551219.jpg,Faience,Metropolitan Museum of Art,11.215.57,train,1675.0,1462.0,2448850.0,1.1457
550191.jpg,Faience,Metropolitan Museum of Art,10.130.1074b,train,1333.0,2000.0,2666000.0,0.6665
625516.jpg,Faience,Metropolitan Museum of Art,25.3.20.193,train,2667.0,4000.0,10668000.0,0.6667
558433.jpg,Faience,Metropolitan Museum of Art,26.3.163a,train,2667.0,4000.0,10668000.0,0.6667
571946.jpg,Faience,Metropolitan Museum of Art,26.7.1081,train,1400.0,2424.0,3393600.0,0.5776
244563-50167.jpg,Faience,Los Angeles County Museum of Art,244563-50167,train,2404.0,3192.0,7673568.0,0.7531
625721.jpg,Faience,Metropolitan Museum of Art,30.3.26.53,train,2667.0,4000.0,10668000.0,0.6667
590981.jpg,Faience,Metropolitan Museum of Art,25.3.19.6,train,1333.0,2000.0,2666000.0,0.6665
244958-50263.jpg,Faience,Los Angeles County Museum of Art,244958-50263,train,1630.0,2295.0,3740850.0,0.7102
552980.jpg,Faience,Metropolitan Museum of Art,96.21.1,train,1335.0,2000.0,2670000.0,0.6675
548418.jpg,Faience,Metropolitan Museum of Art,1971.272.12,train,2995.0,4000.0,11980000.0,0.7488
591067.jpg,Faience,Metropolitan Museum of Art,25.3.19.89,train,1333.0,2000.0,2666000.0,0.6665
623263.jpg,Faience,Metropolitan Museum of Art,25.3.20.47,train,2667.0,4000.0,10668000.0,0.6667
545955.jpg,Faience,Metropolitan Museum of Art,45.2.2,train,4000.0,3200.0,12800000.0,1.25
253872-47835.jpg,Faience,Los Angeles County Museum of Art,253872-47835,train,1902.0,2376.0,4519152.0,0.8005
591039.jpg,Faience,Metropolitan Museum of Art,25.3.19.61,train,1333.0,2000.0,2666000.0,0.6665
551532.jpg,Faience,Metropolitan Museum of Art,11.215.246,train,1258.0,1225.0,1541050.0,1.0269
170484-44751.jpg,Faience,Los Angeles County Museum of Art,170484-44751,val,3744.0,4288.0,16054272.0,0.8731
591123.jpg,Faience,Metropolitan Museum of Art,25.3.19.134,val,1333.0,2000.0,2666000.0,0.6665
625684.jpg,Faience,Metropolitan Museum of Art,30.3.26.14,val,2667.0,4000.0,10668000.0,0.6667
545368.jpg,Faience,Metropolitan Museum of Art,10.130.1822,val,2667.0,4000.0,10668000.0,0.6667
550567.jpg,Faience,Metropolitan Museum of Art,23.3.218,val,732.0,620.0,453840.0,1.1806
551114.jpg,Faience,Metropolitan Museum of Art,30.3.28.3,val,2667.0,4000.0,10668000.0,0.6667
591009.jpg,Faience,Metropolitan Museum of Art,25.3.19.31,val,1333.0,2000.0,2666000.0,0.6665
561769.jpg,Faience,Metropolitan Museum of Art,32.1.205,val,1600.0,2000.0,3200000.0,0.8
575446.jpg,Faience,Metropolitan Museum of Art,23.3.187,val,2000.0,1983.0,3966000.0,1.0086
625715.jpg,Faience,Metropolitan Museum of Art,30.3.26.47,val,2667.0,4000.0,10668000.0,0.6667
559565.jpg,Faience,Metropolitan Museum of Art,23.3.70,val,2000.0,1333.0,2666000.0,1.5004
557218.jpg,Faience,Metropolitan Museum of Art,22.1.1280,val,3476.0,2696.0,9371296.0,1.2893
591037.jpg,Faience,Metropolitan Museum of Art,25.3.19.59,val,1333.0,2000.0,2666000.0,0.6665
557022.jpg,Faience,Metropolitan Museum of Art,09.180.1204,val,2808.0,3510.0,9856080.0,0.8
625835.jpg,Faience,Metropolitan Museum of Art,30.3.29.9,val,2667.0,4000.0,10668000.0,0.6667
625765.jpg,Faience,Metropolitan Museum of Art,30.3.27.11,val,2667.0,4000.0,10668000.0,0.6667
550895.jpg,Faience,Metropolitan Museum of Art,30.8.214,val,3167.0,4000.0,12668000.0,0.7917
1915.11.jpeg,Faience,The Cleveland Museum of Art,1915.11,val,7169.0,5462.0,39157078.0,1.3125
625892.jpg,Faience,Metropolitan Museum of Art,30.3.30.32,val,2667.0,4000.0,10668000.0,0.6667
550531.jpg,Faience,Metropolitan Museum of Art,23.3.276,val,1905.0,2000.0,3810000.0,0.9525
551384.jpg,Faience,Metropolitan Museum of Art,11.215.91,test,2005.0,1430.0,2867150.0,1.4021
625859.jpg,Faience,Metropolitan Museum of Art,30.3.29.33,test,2667.0,4000.0,10668000.0,0.6667
623241.jpg,Faience,Metropolitan Museum of Art,25.3.20.25,test,2667.0,4000.0,10668000.0,0.6667
552328.jpg,Faience,Metropolitan Museum of Art,10.130.1572,test,1455.0,2000.0,2910000.0,0.7275
591161.jpg,Faience,Metropolitan Museum of Art,11.215.335,test,967.0,1345.0,1300615.0,0.7190000000000001
244724-50239.jpg,Faience,Los Angeles County Museum of Art,244724-50239,test,1299.0,1546.0,2008254.0,0.8402
546643.jpg,Faience,Metropolitan Museum of Art,15.3.59,test,2500.0,1846.0,4615000.0,1.3543
625790.jpg,Faience,Metropolitan Museum of Art,30.3.27.36,test,2667.0,4000.0,10668000.0,0.6667
560820.jpg,Faience,Metropolitan Museum of Art,11.215.94,test,1425.0,1044.0,1487700.0,1.3649
625954.jpg,Faience,Metropolitan Museum of Art,30.3.28.50,test,2667.0,4000.0,10668000.0,0.6667
559067.jpg,Faience,Metropolitan Museum of Art,11.215.433,test,960.0,878.0,842880.0,1.0934
553700.jpg,Faience,Metropolitan Museum of Art,26.7.49,test,843.0,633.0,533619.0,1.3318
546298.jpg,Faience,Metropolitan Museum of Art,12.183.23,test,1774.0,2467.0,4376458.0,0.7191
625697.jpg,Faience,Metropolitan Museum of Art,30.3.26.28,test,2667.0,4000.0,10668000.0,0.6667
551737.jpg,Faience,Metropolitan Museum of Art,11.215.626,test,3361.0,2651.0,8910011.0,1.2678
553649.jpg,Faience,Metropolitan Museum of Art,26.7.979,test,3331.0,3850.0,12824350.0,0.8652
625667.jpg,Faience,Metropolitan Museum of Art,30.3.26.2,test,2667.0,4000.0,10668000.0,0.6667
257518.jpg,Faience,Metropolitan Museum of Art,2000.308,test,1416.0,1816.0,2571456.0,0.7797
548865.jpg,Faience,Metropolitan Museum of Art,36.3.156,test,3588.0,3588.0,12873744.0,1.0
559618.jpg,Faience,Metropolitan Museum of Art,23.3.399,test,1730.0,2000.0,3460000.0,0.865
623605.jpg,Faience,Metropolitan Museum of Art,25.3.19.183,test,2667.0,4000.0,10668000.0,0.6667
591066.jpg,Faience,Metropolitan Museum of Art,25.3.19.88,test,1333.0,2000.0,2666000.0,0.6665
569277.jpg,Faience,Metropolitan Museum of Art,58.4.1,test,1386.0,2000.0,2772000.0,0.693
625764.jpg,Faience,Metropolitan Museum of Art,30.3.27.10,test,2667.0,4000.0,10668000.0,0.6667
551550.jpg,Faience,Metropolitan Museum of Art,11.215.278,test,1242.0,1671.0,2075382.0,0.7433
244843-50241.jpg,Faience,Los Angeles County Museum of Art,244843-50241,test,3231.0,2492.0,8051652.0,1.2965
559070.jpg,Faience,Metropolitan Museum of Art,11.215.436,test,760.0,931.0,707560.0,0.8163
244756-50192.jpg,Faience,Los Angeles County Museum of Art,244756-50192,test,2656.0,1552.0,4122112.0,1.7113
746248.jpg,Faience,Metropolitan Museum of Art,35.3.26c,test,3612.0,3612.0,13046544.0,1.0
1962.363.jpeg,Faience,The Cleveland Museum of Art,1962.363,test,6404.0,6216.0,39807264.0,1.0302
236844-11256.jpg,Faience,Los Angeles County Museum of Art,236844-11256,test,1801.0,2098.0,3778498.0,0.8584
244617-50193.jpg,Faience,Los Angeles County Museum of Art,244617-50193,test,1488.0,2540.0,3779520.0,0.5858
625757.jpg,Faience,Metropolitan Museum of Art,30.3.27.3,test,2667.0,4000.0,10668000.0,0.6667
548310.jpg,Faience,Metropolitan Museum of Art,55.121.5,test,2912.0,3880.0,11298560.0,0.7505
591032.jpg,Faience,Metropolitan Museum of Art,25.3.19.54,test,1333.0,2000.0,2666000.0,0.6665
570216.jpg,Faience,Metropolitan Museum of Art,90.6.212,test,3200.0,4000.0,12800000.0,0.8
549043.jpg,Faience,Metropolitan Museum of Art,36.3.47,test,3593.0,3593.0,12909649.0,1.0
570306.jpg,Faience,Metropolitan Museum of Art,17.194.2283,test,4000.0,3201.0,12804000.0,1.2496
244542-50145.jpg,Faience,Los Angeles County Museum of Art,244542-50145,test,3360.0,2338.0,7855680.0,1.4371
591043.jpg,Faience,Metropolitan Museum of Art,25.3.19.65,test,1333.0,2000.0,2666000.0,0.6665
547556.jpg,Faience,Metropolitan Museum of Art,26.7.996,test,1049.0,1427.0,1496923.0,0.7351
253872-47834.jpg,Faience,Los Angeles County Museum of Art,253872-47834,test,2232.0,2760.0,6160320.0,0.8087
551070.jpg,Faience,Metropolitan Museum of Art,10.130.1159,test,3622.0,3622.0,13118884.0,1.0
546984.jpg,Faience,Metropolitan Museum of Art,16.10.382,test,2000.0,2000.0,4000000.0,1.0
550406.jpg,Faience,Metropolitan Museum of Art,23.3.228,test,1963.0,2000.0,3926000.0,0.9815
625894.jpg,Faience,Metropolitan Museum of Art,30.3.30.34,test,2667.0,4000.0,10668000.0,0.6667
548877.jpg,Faience,Metropolitan Museum of Art,"35.3.97a, b",test,1600.0,2000.0,3200000.0,0.8
244672-50205.jpg,Faience,Los Angeles County Museum of Art,244672-50205,test,2800.0,1876.0,5252800.0,1.4925
587627.jpg,Faience,Metropolitan Museum of Art,22.1.1944j,test,1234.0,1903.0,2348302.0,0.6484
545924.jpg,Faience,Metropolitan Museum of Art,66.99.57,test,1240.0,2000.0,2480000.0,0.62
5164.jpg,Wood,Metropolitan Museum of Art,83.2.85,train,2413.0,3065.0,7395845.0,0.7873
549398.jpg,Wood,Metropolitan Museum of Art,23.3.86,train,1333.0,2000.0,2666000.0,0.6665
193246.jpg,Wood,Metropolitan Museum of Art,16.32.304,train,1348.0,3889.0,5242372.0,0.3466
554347.jpg,Wood,Metropolitan Museum of Art,12.181.308,train,3201.0,2048.0,6555648.0,1.5630000000000002
59372.jpg,Wood,Metropolitan Museum of Art,10.211.2306,train,1333.0,2000.0,2666000.0,0.6665
1941.60.jpeg,Wood,The Cleveland Museum of Art,1941.60,train,4081.0,4040.0,16487240.0,1.0101
2251.jpg,Wood,Metropolitan Museum of Art,1980.510.1,train,1768.0,2224.0,3932032.0,0.795
1964.455.jpeg,Wood,The Cleveland Museum of Art,1964.455,train,7210.0,12567.0,90608070.0,0.5737
38260.jpg,Wood,Metropolitan Museum of Art,1994.488,train,2248.0,4000.0,8992000.0,0.562
461620.jpg,Wood,Metropolitan Museum of Art,1975.1.122b,train,4000.0,2893.0,11572000.0,1.3826
59159.jpg,Wood,Metropolitan Museum of Art,10.211.2000,train,2000.0,1333.0,2666000.0,1.5004
59727.jpg,Wood,Metropolitan Museum of Art,91.1.1024,train,4000.0,2667.0,10668000.0,1.4998
60429.jpg,Wood,Metropolitan Museum of Art,10.211.1572,train,2000.0,1333.0,2666000.0,1.5004
59227.jpg,Wood,Metropolitan Museum of Art,91.1.960,train,2998.0,4000.0,11992000.0,0.7495
501193.jpg,Wood,Metropolitan Museum of Art,89.4.577,train,2496.0,356.0,888576.0,7.0112
475418.jpg,Wood,Metropolitan Museum of Art,04.2.528b,train,894.0,2278.0,2036532.0,0.3924
59165.jpg,Wood,Metropolitan Museum of Art,10.211.2004,train,2000.0,1333.0,2666000.0,1.5004
59277.jpg,Wood,Metropolitan Museum of Art,10.211.2091,train,2000.0,1333.0,2666000.0,1.5004
505737.jpg,Wood,Metropolitan Museum of Art,1990.7,train,3000.0,4000.0,12000000.0,0.75
59423.jpg,Wood,Metropolitan Museum of Art,10.211.2386,train,2667.0,4000.0,10668000.0,0.6667
49119.jpg,Wood,Metropolitan Museum of Art,"1975.268.169a, b",train,1083.0,1230.0,1332090.0,0.8805
445998.jpg,Wood,Metropolitan Museum of Art,10.84.20,train,906.0,2048.0,1855488.0,0.4424
551958.jpg,Wood,Metropolitan Museum of Art,22.1.695,train,2000.0,1500.0,3000000.0,1.3333
237868.jpg,Wood,Metropolitan Museum of Art,23.168.2,train,1640.0,952.0,1561280.0,1.7227
446003.jpg,Wood,Metropolitan Museum of Art,10.84.44,train,1256.0,1996.0,2506976.0,0.6293
1953.691.27.jpeg,Wood,The Cleveland Museum of Art,1953.691.27,train,10451.0,5150.0,53822650.0,2.0293
1961.86.jpeg,Wood,The Cleveland Museum of Art,1961.86,train,4992.0,6668.0,33286656.0,0.7487
1953.691.5.a.jpeg,Wood,The Cleveland Museum of Art,1953.691.5.a,train,5074.0,4958.0,25156892.0,1.0234
59715.jpg,Wood,Metropolitan Museum of Art,91.1.1009,train,2660.0,4000.0,10640000.0,0.665
245185-50819.jpg,Wood,Los Angeles County Museum of Art,245185-50819,train,1936.0,3576.0,6923136.0,0.5414
1953.691.18.jpeg,Wood,The Cleveland Museum of Art,1953.691.18,train,10168.0,5240.0,53280320.0,1.9405
2110227-1609.jpg,Wood,Los Angeles County Museum of Art,2110227-1609,train,4035.0,5906.0,23830710.0,0.6832
59324.jpg,Wood,Metropolitan Museum of Art,10.211.2200,train,4000.0,2667.0,10668000.0,1.4998
316266.jpg,Wood,Metropolitan Museum of Art,1989.26.2,train,324.0,1598.0,517752.0,0.2028
479402.jpg,Wood,Metropolitan Museum of Art,21.148.24,train,1927.0,1526.0,2940602.0,1.2628
471192.jpg,Wood,Metropolitan Museum of Art,36.79.2,train,628.0,900.0,565200.0,0.6978
309273.jpg,Wood,Metropolitan Museum of Art,64.228.748,train,2265.0,1097.0,2484705.0,2.0647
38592.jpg,Wood,Metropolitan Museum of Art,1993.76.2,train,1600.0,2000.0,3200000.0,0.8
1949.417.jpeg,Wood,The Cleveland Museum of Art,1949.417,train,1412.0,3648.0,5150976.0,0.3871
445057.jpg,Wood,Metropolitan Museum of Art,07.236.38,train,900.0,937.0,843300.0,0.9605
504650.jpg,Wood,Metropolitan Museum of Art,89.4.3323,train,3837.0,2600.0,9976200.0,1.4758
1921.669.jpeg,Wood,The Cleveland Museum of Art,1921.669,train,3588.0,4031.0,14463228.0,0.8901
193242.jpg,Wood,Metropolitan Museum of Art,16.32.300,train,673.0,1945.0,1308985.0,0.34600000000000003
501097.jpg,Wood,Metropolitan Museum of Art,89.2.190,train,968.0,720.0,696960.0,1.3444
59089.jpg,Wood,Metropolitan Museum of Art,10.211.1809,train,2667.0,4000.0,10668000.0,0.6667
461550.jpg,Wood,Metropolitan Museum of Art,1975.1.2539,train,1321.0,1120.0,1479520.0,1.1795
59142.jpg,Wood,Metropolitan Museum of Art,10.211.1982,train,2000.0,1333.0,2666000.0,1.5004
1956.126.jpeg,Wood,The Cleveland Museum of Art,1956.126,train,6000.0,7811.0,46866000.0,0.7681
229722.jpg,Wood,Metropolitan Museum of Art,1981.457.13,train,424.0,1464.0,620736.0,0.2896
1953.691.17.b.jpeg,Wood,The Cleveland Museum of Art,1953.691.17.b,train,5128.0,5039.0,25839992.0,1.0177
1923.54.jpeg,Wood,The Cleveland Museum of Art,1923.54,val,5672.0,7475.0,42398200.0,0.7588
471995.jpg,Wood,Metropolitan Museum of Art,1976.88,val,1786.0,3328.0,5943808.0,0.5367
59161.jpg,Wood,Metropolitan Museum of Art,10.211.2002,val,4000.0,2667.0,10668000.0,1.4998
475023.jpg,Wood,Metropolitan Museum of Art,14.1.558,val,2326.0,997.0,2319022.0,2.333
546194.jpg,Wood,Metropolitan Museum of Art,43.2.1,val,2920.0,3894.0,11370480.0,0.7499
60439.jpg,Wood,Metropolitan Museum of Art,10.211.1645,val,2000.0,1333.0,2666000.0,1.5004
59135.jpg,Wood,Metropolitan Museum of Art,10.211.1972,val,2000.0,1333.0,2666000.0,1.5004
239149.jpg,Wood,Metropolitan Museum of Art,07.225.100b,val,1074.0,3889.0,4176786.0,0.2762
