Image file,Medium,Museum,Museum-based instance ID,Subset,Width,Height,Product size,Aspect ratio
504650.jpg,Wood,Metropolitan Museum of Art,89.4.3323,train,3837.0,2600.0,9976200.0,1.4758
445036.jpg,Wood,Metropolitan Museum of Art,07.236.14,train,1260.0,744.0,937440.0,1.6935
59115.jpg,Wood,Metropolitan Museum of Art,10.211.1908,train,4000.0,2667.0,10668000.0,1.4998
313697.jpg,Wood,Metropolitan Museum of Art,1979.206.1508,train,2692.0,4000.0,10768000.0,0.673
505719.jpg,Wood,Metropolitan Museum of Art,2007.229,train,3000.0,4000.0,12000000.0,0.75
193244.jpg,Wood,Metropolitan Museum of Art,16.32.302,train,1348.0,3889.0,5242372.0,0.3466
561518.jpg,Wood,Metropolitan Museum of Art,14.10.6,train,3484.0,2581.0,8992204.0,1.3499
59320.jpg,Wood,Metropolitan Museum of Art,10.211.2192,train,3840.0,2579.0,9903360.0,1.4889
59127.jpg,Wood,Metropolitan Museum of Art,10.211.1963,train,4000.0,2667.0,10668000.0,1.4998
59316.jpg,Wood,Metropolitan Museum of Art,10.211.2185,train,1884.0,1331.0,2507604.0,1.4155
59291.jpg,Wood,Metropolitan Museum of Art,10.211.2113,train,2667.0,4000.0,10668000.0,0.6667
59364.jpg,Wood,Metropolitan Museum of Art,10.211.2290,train,2000.0,1333.0,2666000.0,1.5004
59319.jpg,Wood,Metropolitan Museum of Art,10.211.2191,train,4000.0,2667.0,10668000.0,1.4998
59394.jpg,Wood,Metropolitan Museum of Art,10.211.2343,train,2667.0,4000.0,10668000.0,0.6667
500759.jpg,Wood,Metropolitan Museum of Art,89.4.190,train,553.0,1717.0,949501.0,0.3221
463108.jpg,Wood,Metropolitan Museum of Art,08.181.56a-d,train,2040.0,2160.0,4406400.0,0.9444
60455.jpg,Wood,Metropolitan Museum of Art,10.211.1676,train,4000.0,2723.0,10892000.0,1.469
1078.jpg,Wood,Metropolitan Museum of Art,64.236,train,1836.0,2308.0,4237488.0,0.7955
475418.jpg,Wood,Metropolitan Museum of Art,04.2.528b,train,894.0,2278.0,2036532.0,0.3924
564835.jpg,Wood,Metropolitan Museum of Art,1970.52.15,train,1452.0,2041.0,2963532.0,0.7114
548234.jpg,Wood,Metropolitan Museum of Art,15.3.1088,train,4000.0,4000.0,16000000.0,1.0
451039.jpg,Wood,Metropolitan Museum of Art,51.45.7,train,1350.0,690.0,931500.0,1.9565
320431.jpg,Wood,Metropolitan Museum of Art,1994.35.41,train,616.0,1473.0,907368.0,0.4182
568348.jpg,Wood,Metropolitan Museum of Art,22.1.635,train,1854.0,2308.0,4279032.0,0.8033
59230.jpg,Wood,Metropolitan Museum of Art,10.211.2011,train,2667.0,4000.0,10668000.0,0.6667
59089.jpg,Wood,Metropolitan Museum of Art,10.211.1809,train,2667.0,4000.0,10668000.0,0.6667
474447.jpg,Wood,Metropolitan Museum of Art,10.176.39,train,1302.0,3540.0,4609080.0,0.3678
501097.jpg,Wood,Metropolitan Museum of Art,89.2.190,train,968.0,720.0,696960.0,1.3444
197277.jpg,Wood,Metropolitan Museum of Art,32.106.31,train,878.0,4000.0,3512000.0,0.2195
548920.jpg,Wood,Metropolitan Museum of Art,27.3.484,train,4000.0,2667.0,10668000.0,1.4998
471366.jpg,Wood,Metropolitan Museum of Art,50.147.9,train,812.0,2683.0,2178596.0,0.3026
59704.jpg,Wood,Metropolitan Museum of Art,91.1.993,train,2667.0,4000.0,10668000.0,0.6667
31253.jpg,Wood,Metropolitan Museum of Art,"36.25.1232a, b",train,2857.0,4000.0,11428000.0,0.7143
545311.jpg,Wood,Metropolitan Museum of Art,22.3.127,train,586.0,1181.0,692066.0,0.4962
501911.jpg,Wood,Metropolitan Museum of Art,89.4.1345,train,3000.0,4000.0,12000000.0,0.75
194621.jpg,Wood,Metropolitan Museum of Art,20.154,train,1965.0,1268.0,2491620.0,1.5497
564548.jpg,Wood,Metropolitan Museum of Art,10.130.2444,train,2879.0,3838.0,11049602.0,0.7501
193245.jpg,Wood,Metropolitan Museum of Art,16.32.303,train,1348.0,3889.0,5242372.0,0.3466
447346.jpg,Wood,Metropolitan Museum of Art,21.6.98,train,1260.0,826.0,1040760.0,1.5254
448929.jpg,Wood,Metropolitan Museum of Art,33.41.7,train,1710.0,592.0,1012320.0,2.8885
59140.jpg,Wood,Metropolitan Museum of Art,10.211.1980,train,4000.0,2667.0,10668000.0,1.4998
59752.jpg,Wood,Metropolitan Museum of Art,91.1.1053,train,2160.0,2459.0,5311440.0,0.8784
461064.jpg,Wood,Metropolitan Museum of Art,1975.1.2257,train,2450.0,2871.0,7033950.0,0.8534
461310.jpg,Wood,Metropolitan Museum of Art,1975.1.2542,train,2316.0,2032.0,4706112.0,1.1398
547025.jpg,Wood,Metropolitan Museum of Art,16.10.412,train,2240.0,315.0,705600.0,7.1111
461138.jpg,Wood,Metropolitan Museum of Art,1975.1.2261,train,1296.0,1503.0,1947888.0,0.8623
59121.jpg,Wood,Metropolitan Museum of Art,10.211.1956,train,4000.0,2667.0,10668000.0,1.4998
471408.jpg,Wood,Metropolitan Museum of Art,50.147.22,train,811.0,2642.0,2142662.0,0.307
59356.jpg,Wood,Metropolitan Museum of Art,10.211.2273,train,4000.0,2667.0,10668000.0,1.4998
59238.jpg,Wood,Metropolitan Museum of Art,10.211.2020,train,2000.0,1333.0,2666000.0,1.5004
10036.jpg,Wood,Metropolitan Museum of Art,1971.180.83,train,2540.0,4000.0,10160000.0,0.635
59384.jpg,Wood,Metropolitan Museum of Art,10.211.2326,train,1836.0,2518.0,4623048.0,0.7292
471420.jpg,Wood,Metropolitan Museum of Art,50.147.34,train,788.0,2559.0,2016492.0,0.3079
309279.jpg,Wood,Metropolitan Museum of Art,64.228.754,train,2319.0,1114.0,2583366.0,2.0817
545643.jpg,Wood,Metropolitan Museum of Art,19.3.170,train,521.0,681.0,354801.0,0.7651
205592.jpg,Wood,Metropolitan Museum of Art,1974.28.73,train,3200.0,4000.0,12800000.0,0.8
49910.jpg,Wood,Metropolitan Museum of Art,2004.553.1,train,620.0,1953.0,1210860.0,0.3175
59400.jpg,Wood,Metropolitan Museum of Art,10.211.2349,train,2922.0,2258.0,6597876.0,1.2941
59340.jpg,Wood,Metropolitan Museum of Art,10.211.2226,train,4000.0,2667.0,10668000.0,1.4998
474914.jpg,Wood,Metropolitan Museum of Art,14.1.238,train,2290.0,1478.0,3384620.0,1.5494
229716.jpg,Wood,Metropolitan Museum of Art,1981.457.7,train,480.0,1616.0,775680.0,0.297
24315.jpg,Wood,Metropolitan Museum of Art,36.25.1277,train,2304.0,3456.0,7962624.0,0.6667
309909.jpg,Wood,Metropolitan Museum of Art,1973.264,train,1788.0,3876.0,6930288.0,0.4613
545271.jpg,Wood,Metropolitan Museum of Art,25.3.255a–c,train,3533.0,1952.0,6896416.0,1.8099
446065.jpg,Wood,Metropolitan Museum of Art,10.130.1165,train,1800.0,624.0,1123200.0,2.8846
471415.jpg,Wood,Metropolitan Museum of Art,50.147.29,train,1033.0,3228.0,3334524.0,0.32
463800.jpg,Wood,Metropolitan Museum of Art,16.32.199,train,1331.0,3168.0,4216608.0,0.4201
59095.jpg,Wood,Metropolitan Museum of Art,10.211.1826,train,2000.0,1500.0,3000000.0,1.3333
191842.jpg,Wood,Metropolitan Museum of Art,12.5,train,3200.0,4000.0,12800000.0,0.8
471901.jpg,Wood,Metropolitan Museum of Art,61.113,train,3023.0,3869.0,11695987.0,0.7813
59279.jpg,Wood,Metropolitan Museum of Art,10.211.2094,train,2667.0,4000.0,10668000.0,0.6667
197257.jpg,Wood,Metropolitan Museum of Art,32.106.10,train,1139.0,4000.0,4556000.0,0.2848
568345.jpg,Wood,Metropolitan Museum of Art,22.1.632,train,2214.0,2014.0,4458996.0,1.0993
59240.jpg,Wood,Metropolitan Museum of Art,10.211.2023,train,4000.0,2667.0,10668000.0,1.4998
59132.jpg,Wood,Metropolitan Museum of Art,10.211.1969,train,2000.0,1333.0,2666000.0,1.5004
197328.jpg,Wood,Metropolitan Museum of Art,32.123.4,train,1329.0,4000.0,5316000.0,0.3322
466240.jpg,Wood,Metropolitan Museum of Art,1992.237,train,1713.0,2588.0,4433244.0,0.6619
59053.jpg,Wood,Metropolitan Museum of Art,10.211.1726,train,4000.0,2667.0,10668000.0,1.4998
229715.jpg,Wood,Metropolitan Museum of Art,1981.457.6,train,480.0,1520.0,729600.0,0.3158
545494.jpg,Wood,Metropolitan Museum of Art,19.3.14,train,812.0,841.0,682892.0,0.9655
475048.jpg,Wood,Metropolitan Museum of Art,20.2.41,train,1428.0,2126.0,3035928.0,0.6717
59252.jpg,Wood,Metropolitan Museum of Art,10.211.2042,train,2000.0,1333.0,2666000.0,1.5004
59376.jpg,Wood,Metropolitan Museum of Art,10.211.2311,train,1333.0,2000.0,2666000.0,0.6665
4934.jpg,Wood,Metropolitan Museum of Art,18.101.1,train,3811.0,3049.0,11619739.0,1.2499
59324.jpg,Wood,Metropolitan Museum of Art,10.211.2200,train,4000.0,2667.0,10668000.0,1.4998
196685.jpg,Wood,Metropolitan Museum of Art,30.135.2,train,1468.0,1428.0,2096304.0,1.028
327561.jpg,Wood,Metropolitan Museum of Art,1999.153.13,train,300.0,1267.0,380100.0,0.2368
327553.jpg,Wood,Metropolitan Museum of Art,1999.153.4,train,700.0,513.0,359100.0,1.3645
503896.jpg,Wood,Metropolitan Museum of Art,1985.210,train,4000.0,2771.0,11084000.0,1.4435
454033.jpg,Wood,Metropolitan Museum of Art,2000.596,train,670.0,1056.0,707520.0,0.6345
564832.jpg,Wood,Metropolitan Museum of Art,1970.52.12,train,1452.0,2041.0,2963532.0,0.7114
548228.jpg,Wood,Metropolitan Museum of Art,11.150.5,train,3919.0,2923.0,11455237.0,1.3407
316838.jpg,Wood,Metropolitan Museum of Art,1994.35.10,train,1054.0,1413.0,1489302.0,0.7459
551143.jpg,Wood,Metropolitan Museum of Art,"25.3.36a, b",train,2667.0,4000.0,10668000.0,0.6667
197262.jpg,Wood,Metropolitan Museum of Art,32.106.15,train,1193.0,4000.0,4772000.0,0.2983
568438.jpg,Wood,Metropolitan Museum of Art,11.151.665,train,2933.0,1556.0,4563748.0,1.885
501910.jpg,Wood,Metropolitan Museum of Art,89.4.1344,train,3000.0,4000.0,12000000.0,0.75
59066.jpg,Wood,Metropolitan Museum of Art,10.211.1766,train,4000.0,2667.0,10668000.0,1.4998
59347.jpg,Wood,Metropolitan Museum of Art,10.211.2242,train,3436.0,2559.0,8792724.0,1.3427
452198.jpg,Wood,Metropolitan Museum of Art,"1970.327.2a, b",train,1560.0,687.0,1071720.0,2.2707
59106.jpg,Wood,Metropolitan Museum of Art,10.211.1859,train,2667.0,4000.0,10668000.0,0.6667
59125.jpg,Wood,Metropolitan Museum of Art,10.211.1960,train,4000.0,2667.0,10668000.0,1.4998
544312.jpg,Wood,Metropolitan Museum of Art,27.3.71,train,4000.0,2251.0,9004000.0,1.777
471378.jpg,Wood,Metropolitan Museum of Art,50.147.21,train,838.0,2592.0,2172096.0,0.3233
59102.jpg,Wood,Metropolitan Museum of Art,10.211.1851,train,2667.0,4000.0,10668000.0,0.6667
547571.jpg,Wood,Metropolitan Museum of Art,22.3.75a,train,2499.0,2795.0,6984705.0,0.8941
463905.jpg,Wood,Metropolitan Museum of Art,16.32.306,train,2180.0,2700.0,5886000.0,0.8074
500544.jpg,Wood,Metropolitan Museum of Art,X.633,train,1600.0,1336.0,2137600.0,1.1976
59315.jpg,Wood,Metropolitan Museum of Art,10.211.2183,train,2814.0,4000.0,11256000.0,0.7035
59321.jpg,Wood,Metropolitan Museum of Art,10.211.2197,train,4000.0,2667.0,10668000.0,1.4998
38639.jpg,Wood,Metropolitan Museum of Art,1992.6.1–.10,train,1963.0,1172.0,2300636.0,1.6749
698521.jpg,Wood,Metropolitan Museum of Art,2015.672,train,2156.0,4000.0,8624000.0,0.539
59098.jpg,Wood,Metropolitan Museum of Art,10.211.1828,train,2000.0,1500.0,3000000.0,1.3333
546903.jpg,Wood,Metropolitan Museum of Art,16.10.254,train,1523.0,381.0,580263.0,3.9974
59608.jpg,Wood,Metropolitan Museum of Art,13.67.40b,train,2244.0,2423.0,5437212.0,0.9261
698572.jpg,Wood,Metropolitan Museum of Art,2015.796.53,train,4000.0,2511.0,10044000.0,1.593
445025.jpg,Wood,Metropolitan Museum of Art,07.236.3,train,1200.0,899.0,1078800.0,1.3348
59250.jpg,Wood,Metropolitan Museum of Art,10.211.2040,train,4000.0,2667.0,10668000.0,1.4998
309277.jpg,Wood,Metropolitan Museum of Art,64.228.752,train,2306.0,1114.0,2568884.0,2.07
549615.jpg,Wood,Metropolitan Museum of Art,36.3.211,train,1268.0,4000.0,5072000.0,0.317
209127.jpg,Wood,Metropolitan Museum of Art,41.190.494a,train,1472.0,1884.0,2773248.0,0.7813
197245.jpg,Wood,Metropolitan Museum of Art,32.103.7,train,1287.0,4000.0,5148000.0,0.3217
463867.jpg,Wood,Metropolitan Museum of Art,16.32.262,train,1508.0,1894.0,2856152.0,0.7962
698524.jpg,Wood,Metropolitan Museum of Art,2015.675,train,2626.0,4000.0,10504000.0,0.6565
59057.jpg,Wood,Metropolitan Museum of Art,10.211.1738,train,2000.0,1333.0,2666000.0,1.5004
191715.jpg,Wood,Metropolitan Museum of Art,11.64.2,train,1244.0,3857.0,4798108.0,0.3225
545496.jpg,Wood,Metropolitan Museum of Art,19.3.16,train,4000.0,2250.0,9000000.0,1.7778
59368.jpg,Wood,Metropolitan Museum of Art,10.211.2302,train,2667.0,4000.0,10668000.0,0.6667
309278.jpg,Wood,Metropolitan Museum of Art,64.228.753,train,2390.0,1114.0,2662460.0,2.1454
59205.jpg,Wood,Metropolitan Museum of Art,91.1.710b,train,4000.0,2667.0,10668000.0,1.4998
471833.jpg,Wood,Metropolitan Museum of Art,57.144.1,train,2532.0,4640.0,11748480.0,0.5457
5164.jpg,Wood,Metropolitan Museum of Art,83.2.85,train,2413.0,3065.0,7395845.0,0.7873
59090.jpg,Wood,Metropolitan Museum of Art,10.211.1814,train,2000.0,1333.0,2666000.0,1.5004
545264.jpg,Wood,Metropolitan Museum of Art,25.3.286,train,1503.0,481.0,722943.0,3.1247
59652.jpg,Wood,Metropolitan Museum of Art,1985.399.10,train,4000.0,2667.0,10668000.0,1.4998
309269.jpg,Wood,Metropolitan Museum of Art,64.228.744,train,1664.0,2284.0,3800576.0,0.7285
552340.jpg,Wood,Metropolitan Museum of Art,12.181.227,train,4000.0,2250.0,9000000.0,1.7778
461300.jpg,Wood,Metropolitan Museum of Art,1975.1.2229,train,2435.0,1968.0,4792080.0,1.2373
503725.jpg,Wood,Metropolitan Museum of Art,54.160,train,4000.0,3267.0,13068000.0,1.2244
59159.jpg,Wood,Metropolitan Museum of Art,10.211.2000,train,2000.0,1333.0,2666000.0,1.5004
561781.jpg,Wood,Metropolitan Museum of Art,26.3.104b,train,1238.0,2000.0,2476000.0,0.619
59399.jpg,Wood,Metropolitan Museum of Art,10.211.2348,train,3001.0,4000.0,12004000.0,0.7502
448504.jpg,Wood,Metropolitan Museum of Art,30.112.8,train,1290.0,818.0,1055220.0,1.577
503649.jpg,Wood,Metropolitan Museum of Art,1982.390,train,1120.0,1944.0,2177280.0,0.5761
475043.jpg,Wood,Metropolitan Museum of Art,20.2.36,train,990.0,2303.0,2279970.0,0.4299
559637.jpg,Wood,Metropolitan Museum of Art,24.1.76,train,2357.0,3879.0,9142803.0,0.6076
550138.jpg,Wood,Metropolitan Museum of Art,17.2.9,train,2250.0,4000.0,9000000.0,0.5625
59142.jpg,Wood,Metropolitan Museum of Art,10.211.1982,train,2000.0,1333.0,2666000.0,1.5004
693867.jpg,Wood,Metropolitan Museum of Art,2015.639,train,3200.0,4000.0,12800000.0,0.8
59395.jpg,Wood,Metropolitan Museum of Art,10.211.2344,train,2526.0,2423.0,6120498.0,1.0425
59314.jpg,Wood,Metropolitan Museum of Art,10.211.2179,train,2000.0,1333.0,2666000.0,1.5004
59595.jpg,Wood,Metropolitan Museum of Art,10.211.2406,train,2000.0,1322.0,2644000.0,1.5129
59129.jpg,Wood,Metropolitan Museum of Art,10.211.1966,train,4000.0,2667.0,10668000.0,1.4998
312149.jpg,Wood,Metropolitan Museum of Art,1978.561.2,train,2304.0,3456.0,7962624.0,0.6667
59345.jpg,Wood,Metropolitan Museum of Art,10.211.2236,train,3392.0,2007.0,6807744.0,1.6901
59422.jpg,Wood,Metropolitan Museum of Art,10.211.2385,train,2136.0,2189.0,4675704.0,0.9758
556693.jpg,Wood,Metropolitan Museum of Art,31.3.59,train,4000.0,3000.0,12000000.0,1.3333
454694.jpg,Wood,Metropolitan Museum of Art,12.182.95,train,1290.0,829.0,1069410.0,1.5561
193246.jpg,Wood,Metropolitan Museum of Art,16.32.304,train,1348.0,3889.0,5242372.0,0.3466
59290.jpg,Wood,Metropolitan Museum of Art,10.211.2112,train,4000.0,2667.0,10668000.0,1.4998
310845.jpg,Wood,Metropolitan Museum of Art,1978.412.416,train,1010.0,1770.0,1787700.0,0.5706
454697.jpg,Wood,Metropolitan Museum of Art,12.182.94,train,1650.0,598.0,986700.0,2.7592
469895.jpg,Wood,Metropolitan Museum of Art,1985.136,train,3000.0,4000.0,12000000.0,0.75
59741.jpg,Wood,Metropolitan Museum of Art,91.1.1041,train,4000.0,2667.0,10668000.0,1.4998
445998.jpg,Wood,Metropolitan Museum of Art,10.84.20,train,906.0,2048.0,1855488.0,0.4424
549401.jpg,Wood,Metropolitan Museum of Art,23.3.93,train,1333.0,2000.0,2666000.0,0.6665
463741.jpg,Wood,Metropolitan Museum of Art,16.32.123,train,1283.0,2393.0,3070219.0,0.5361
59353.jpg,Wood,Metropolitan Museum of Art,10.211.2269,train,2000.0,1333.0,2666000.0,1.5004
504514.jpg,Wood,Metropolitan Museum of Art,1997.237.1,train,1464.0,1788.0,2617632.0,0.8188
59333.jpg,Wood,Metropolitan Museum of Art,10.211.2213,train,2000.0,1333.0,2666000.0,1.5004
545283.jpg,Wood,Metropolitan Museum of Art,"22.3.12b, c",train,3927.0,2538.0,9966726.0,1.5473
316265.jpg,Wood,Metropolitan Museum of Art,1989.26.1,train,396.0,1556.0,616176.0,0.2545
479402.jpg,Wood,Metropolitan Museum of Art,21.148.24,train,1927.0,1526.0,2940602.0,1.2628
38260.jpg,Wood,Metropolitan Museum of Art,1994.488,train,2248.0,4000.0,8992000.0,0.562
544270.jpg,Wood,Metropolitan Museum of Art,12.182.67,train,4000.0,2250.0,9000000.0,1.7778
59284.jpg,Wood,Metropolitan Museum of Art,10.211.2101,train,2355.0,3868.0,9109140.0,0.6088
501217.jpg,Wood,Metropolitan Museum of Art,89.4.601,train,952.0,3976.0,3785152.0,0.2394
59244.jpg,Wood,Metropolitan Museum of Art,10.211.2028,train,4000.0,2667.0,10668000.0,1.4998
503638.jpg,Wood,Metropolitan Museum of Art,89.4.311,train,547.0,1518.0,830346.0,0.3603
59307.jpg,Wood,Metropolitan Museum of Art,10.211.2155,train,3725.0,2632.0,9804200.0,1.4153
59201.jpg,Wood,Metropolitan Museum of Art,81.1.121,train,3600.0,3456.0,12441600.0,1.0417
59724.jpg,Wood,Metropolitan Museum of Art,91.1.1021,train,4000.0,2739.0,10956000.0,1.4604
503396.jpg,Wood,Metropolitan Museum of Art,1990.223,train,3000.0,4000.0,12000000.0,0.75
38592.jpg,Wood,Metropolitan Museum of Art,1993.76.2,train,1600.0,2000.0,3200000.0,0.8
471375.jpg,Wood,Metropolitan Museum of Art,50.147.18,train,733.0,2496.0,1829568.0,0.2937
546309.jpg,Wood,Metropolitan Museum of Art,12.182.66,train,1645.0,2467.0,4058215.0,0.6668
59329.jpg,Wood,Metropolitan Museum of Art,10.211.2205,train,2000.0,1500.0,3000000.0,1.3333
463382.jpg,Wood,Metropolitan Museum of Art,10.125.42,train,1000.0,960.0,960000.0,1.0417
197299.jpg,Wood,Metropolitan Museum of Art,32.106.53,train,1210.0,4000.0,4840000.0,0.3025
59134.jpg,Wood,Metropolitan Museum of Art,10.211.1971,train,2000.0,1333.0,2666000.0,1.5004
545599.jpg,Wood,Metropolitan Museum of Art,19.3.37,train,4000.0,2250.0,9000000.0,1.7778
471376.jpg,Wood,Metropolitan Museum of Art,50.147.19,train,763.0,2534.0,1933442.0,0.3011
317646.jpg,Wood,Metropolitan Museum of Art,1994.35.782,train,996.0,1537.0,1530852.0,0.648
460531.jpg,Wood,Metropolitan Museum of Art,1975.1.2254,train,1960.0,2304.0,4515840.0,0.8507
197269.jpg,Wood,Metropolitan Museum of Art,32.106.22,train,924.0,4000.0,3696000.0,0.231
59708.jpg,Wood,Metropolitan Museum of Art,91.1.999,train,4000.0,2667.0,10668000.0,1.4998
59713.jpg,Wood,Metropolitan Museum of Art,91.1.1007,train,4000.0,2667.0,10668000.0,1.4998
59372.jpg,Wood,Metropolitan Museum of Art,10.211.2306,train,1333.0,2000.0,2666000.0,0.6665
568272.jpg,Wood,Metropolitan Museum of Art,25.3.106,train,986.0,539.0,531454.0,1.8293
460321.jpg,Wood,Metropolitan Museum of Art,1975.1.2549,train,1989.0,2472.0,4916808.0,0.8046
229722.jpg,Wood,Metropolitan Museum of Art,1981.457.13,train,424.0,1464.0,620736.0,0.2896
314045.jpg,Wood,Metropolitan Museum of Art,1979.525.8,train,2304.0,3456.0,7962624.0,0.6667
313627.jpg,Wood,Metropolitan Museum of Art,1979.206.1438,train,5000.0,3748.0,18740000.0,1.334
59727.jpg,Wood,Metropolitan Museum of Art,91.1.1024,train,4000.0,2667.0,10668000.0,1.4998
59415.jpg,Wood,Metropolitan Museum of Art,10.211.2376,train,4000.0,2667.0,10668000.0,1.4998
59382.jpg,Wood,Metropolitan Museum of Art,10.211.2322,train,2667.0,4000.0,10668000.0,0.6667
568350.jpg,Wood,Metropolitan Museum of Art,22.1.725,train,1818.0,1058.0,1923444.0,1.7183
59651.jpg,Wood,Metropolitan Museum of Art,1985.399.9,train,4000.0,2667.0,10668000.0,1.4998
120778.jpg,Wood,Metropolitan Museum of Art,C.I.67.45.3,train,728.0,619.0,450632.0,1.1761
544460.jpg,Wood,Metropolitan Museum of Art,25.3.42,train,1070.0,465.0,497550.0,2.3011
59712.jpg,Wood,Metropolitan Museum of Art,91.1.1005,train,4000.0,2667.0,10668000.0,1.4998
316835.jpg,Wood,Metropolitan Museum of Art,1994.35.7,train,933.0,1461.0,1363113.0,0.6386
468679.jpg,Wood,Metropolitan Museum of Art,64.101.1554,train,2448.0,3264.0,7990272.0,0.75
59264.jpg,Wood,Metropolitan Museum of Art,10.211.2068,train,4000.0,2667.0,10668000.0,1.4998
59076.jpg,Wood,Metropolitan Museum of Art,10.211.1785,train,4000.0,2667.0,10668000.0,1.4998
59050.jpg,Wood,Metropolitan Museum of Art,10.211.1717,train,4000.0,2667.0,10668000.0,1.4998
549079.jpg,Wood,Metropolitan Museum of Art,36.3.212,train,1268.0,4000.0,5072000.0,0.317
59618.jpg,Wood,Metropolitan Museum of Art,38.50.296,train,3456.0,2453.0,8477568.0,1.4089
59717.jpg,Wood,Metropolitan Museum of Art,91.1.1011,train,4000.0,2667.0,10668000.0,1.4998
548485.jpg,Wood,Metropolitan Museum of Art,26.2.10,train,1333.0,2000.0,2666000.0,0.6665
59425.jpg,Wood,Metropolitan Museum of Art,10.211.2388,train,2000.0,1985.0,3970000.0,1.0076
561717.jpg,Wood,Metropolitan Museum of Art,97.4.140,train,712.0,692.0,492704.0,1.0289
464603.jpg,Wood,Metropolitan Museum of Art,17.190.734,train,1980.0,2868.0,5678640.0,0.6904
60429.jpg,Wood,Metropolitan Museum of Art,10.211.1572,train,2000.0,1333.0,2666000.0,1.5004
471986.jpg,Wood,Metropolitan Museum of Art,1973.135,train,2647.0,3894.0,10307418.0,0.6798
546904.jpg,Wood,Metropolitan Museum of Art,16.10.255a–c,train,1528.0,2000.0,3056000.0,0.764
193242.jpg,Wood,Metropolitan Museum of Art,16.32.300,train,673.0,1945.0,1308985.0,0.346
464592.jpg,Wood,Metropolitan Museum of Art,17.190.720,train,1287.0,2385.0,3069495.0,0.5396
59715.jpg,Wood,Metropolitan Museum of Art,91.1.1009,train,2660.0,4000.0,10640000.0,0.665
59277.jpg,Wood,Metropolitan Museum of Art,10.211.2091,train,2000.0,1333.0,2666000.0,1.5004
475422.jpg,Wood,Metropolitan Museum of Art,25.10.20.17,train,2560.0,1920.0,4915200.0,1.3333
316330.jpg,Wood,Metropolitan Museum of Art,1989.389,train,2978.0,3722.0,11084116.0,0.8001
312640.jpg,Wood,Metropolitan Museum of Art,1979.206.420,train,660.0,1812.0,1195920.0,0.3642
59293.jpg,Wood,Metropolitan Museum of Art,10.211.2118,train,4000.0,2667.0,10668000.0,1.4998
471834.jpg,Wood,Metropolitan Museum of Art,57.144.2,train,2110.0,2848.0,6009280.0,0.7409
555864.jpg,Wood,Metropolitan Museum of Art,19.3.166,train,4000.0,2250.0,9000000.0,1.7778
471302.jpg,Wood,Metropolitan Museum of Art,47.101.72,train,1136.0,1116.0,1267776.0,1.0179
643506.jpg,Wood,Metropolitan Museum of Art,2015.566,train,3018.0,4000.0,12072000.0,0.7545
556550.jpg,Wood,Metropolitan Museum of Art,26.7.1410,train,2667.0,4000.0,10668000.0,0.6667
547576.jpg,Wood,Metropolitan Museum of Art,22.3.252,train,4000.0,1894.0,7576000.0,2.1119
503349.jpg,Wood,Metropolitan Museum of Art,1988.365,train,2629.0,4000.0,10516000.0,0.6573
201364.jpg,Wood,Metropolitan Museum of Art,51.139.1,train,1404.0,1882.0,2642328.0,0.746
474920.jpg,Wood,Metropolitan Museum of Art,14.1.244,train,2212.0,1394.0,3083528.0,1.5868
500775.jpg,Wood,Metropolitan Museum of Art,89.4.206,train,2016.0,1175.0,2368800.0,1.7157
454696.jpg,Wood,Metropolitan Museum of Art,12.182.89,train,1590.0,657.0,1044630.0,2.4201
452201.jpg,Wood,Metropolitan Museum of Art,1970.327.5,train,1590.0,645.0,1025550.0,2.4651
568271.jpg,Wood,Metropolitan Museum of Art,25.3.100,train,968.0,809.0,783112.0,1.1965
546801.jpg,Wood,Metropolitan Museum of Art,15.3.336,train,3231.0,2557.0,8261667.0,1.2636
467794.jpg,Wood,Metropolitan Museum of Art,41.100.222,train,1767.0,2339.0,4133013.0,0.7555
256902.jpg,Wood,Metropolitan Museum of Art,1998.43,train,1008.0,1456.0,1467648.0,0.6923
568329.jpg,Wood,Metropolitan Museum of Art,11.151.682,train,3223.0,1858.0,5988334.0,1.7347
478770.jpg,Wood,Metropolitan Museum of Art,25.10.23.11,train,1403.0,2465.0,3458395.0,0.5692
59407.jpg,Wood,Metropolitan Museum of Art,10.211.2356,train,2667.0,4000.0,10668000.0,0.6667
573656.jpg,Wood,Metropolitan Museum of Art,30.8.7,train,929.0,566.0,525814.0,1.6413
503176.jpg,Wood,Metropolitan Museum of Art,1980.112,train,1990.0,4000.0,7960000.0,0.4975
59112.jpg,Wood,Metropolitan Museum of Art,10.211.1892,train,2000.0,1333.0,2666000.0,1.5004
59292.jpg,Wood,Metropolitan Museum of Art,10.211.2117,train,2667.0,4000.0,10668000.0,0.6667
463898.jpg,Wood,Metropolitan Museum of Art,16.32.292,train,1434.0,2543.0,3646662.0,0.5639
59596.jpg,Wood,Metropolitan Museum of Art,10.211.2411,train,2873.0,4000.0,11492000.0,0.7183
59600.jpg,Wood,Metropolitan Museum of Art,10.211.2426,train,2667.0,4000.0,10668000.0,0.6667
544304.jpg,Wood,Metropolitan Museum of Art,30.8.89,train,2513.0,3860.0,9700180.0,0.651
222408.jpg,Wood,Metropolitan Museum of Art,30.135.45,train,244.0,2008.0,489952.0,0.1215
445105.jpg,Wood,Metropolitan Museum of Art,07.236.89,train,960.0,959.0,920640.0,1.001
